brand,tier,rating,compound,text,date
ディオール ビューティ,Luxury,6,0.6667,オンライン体験会に当選し、勉強になりました。ファンデーションなのにSPF50なのがすごいです。 伸びが良く、まるで美容液を塗っている感覚。ツヤ感が長持ちする上に、使い心地も軽く、この自然なツヤ感がとても気に入りました。仕上がりが綺麗です。,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,オンライン体験会に当選し、勉強になりました。ファンデーションなのにSPF50なのがすごいです。 伸びが良く、まるで美容液を塗っている感覚。ツヤ感が長持ちする上に、使い心地も軽く、この自然なツヤ感がとても気に入りました。仕上がりが綺麗です。,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,ずっと何色にするか迷ってやっと決めました！本当に可愛い色です！イエベ秋の私、、ブラウン系のリップがしっくりきます、、ティントっぽいのでちょっと乾燥するけど保湿すれば大丈夫です！,発売日：2021/4/28 (2022/9/2追加発売)
ディオール ビューティ,Luxury,7,1.0,ずっと何色にするか迷ってやっと決めました！本当に可愛い色です！イエベ秋の私、、ブラウン系のリップがしっくりきます、、ティントっぽいのでちょっと乾燥するけど保湿すれば大丈夫です！,発売日：2021/4/28 (2022/9/2追加発売)
ディオール ビューティ,Luxury,7,1.0,カバー力が高いのに厚塗り感はなく、素肌そのものをキレイにみせてくれるファンデーション！仕上がりはほどよいツヤで肌がパッと明るくなり透明感もアップ！一日中つけていてもヨレや乾燥も気にならず、キレイなツヤ肌が維持できました！スキンケア効果もあるのがとても嬉しいポイントです。ベースメイクをしていて、とてもテンションが上がるファンデーションです！,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,カバー力が高いのに厚塗り感はなく、素肌そのものをキレイにみせてくれるファンデーション！仕上がりはほどよいツヤで肌がパッと明るくなり透明感もアップ！一日中つけていてもヨレや乾燥も気にならず、キレイなツヤ肌が維持できました！スキンケア効果もあるのがとても嬉しいポイントです。ベースメイクをしていて、とてもテンションが上がるファンデーションです！,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,ジャドール自体の香りについては他にたくさんのレビューがあるのでそちらを参考にしていただければと思い割愛いたします。ジャドールはロールオンタイプの物を愛用しているのですが、職場などて香害にならないようフワッと香らせるために今回ヘアミストを購入いたしました。ちなみに、ロールオンタイプもつける量を調整しやすいですし、強く香らないのでオススメです。ヘアミストですが、香りの持ちはそこまで長くないかな？鼻が慣れてしまったからかもしれませんが、２時間位で香りが飛んでしまったように感じました。香り方も、きつくならずフワッと香るので、香水が苦手な人、優しく香らせたい人にはオススメだと思います。,発売日：2020/6/5
ディオール ビューティ,Luxury,4,0.0,ジャドール自体の香りについては他にたくさんのレビューがあるのでそちらを参考にしていただければと思い割愛いたします。ジャドールはロールオンタイプの物を愛用しているのですが、職場などて香害にならないようフワッと香らせるために今回ヘアミストを購入いたしました。ちなみに、ロールオンタイプもつける量を調整しやすいですし、強く香らないのでオススメです。ヘアミストですが、香りの持ちはそこまで長くないかな？鼻が慣れてしまったからかもしれませんが、２時間位で香りが飛んでしまったように感じました。香り方も、きつくならずフワッと香るので、香水が苦手な人、優しく香らせたい人にはオススメだと思います。,発売日：2020/6/5
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,Diorの店舗で肌診断などを受け乾燥肌なので、このファンデーションを購入しました。カバー力もあり美容液などが入っているので乾燥肌でも安心して使用できています。,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,Diorの店舗で肌診断などを受け乾燥肌なので、このファンデーションを購入しました。カバー力もあり美容液などが入っているので乾燥肌でも安心して使用できています。,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,7,1.0,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,5,0.3333,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,5,0.3333,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,カウンターで5色タッチアップしていただいてミンティー購入しました！５つ試してもいいですかと尋ねたら、さすがにBAさんはびびってましたが、快くタッチアップしていただきました！発色がしっかりしてこのアイテムだけで、仕上がる色にするか、重ね付けでニュアンスを楽しむかすごく迷いましたが、ミンティーを持ってる自分が可愛いかな笑って思ってミンティーにしました！BAさんに教えていただいたのですが、ミンティーやスパイシーは時間が経つとピンクになるようで、見た目が可愛すぎるだけじゃなく、より使いやすい設計だなと感動しました。ポーチから出して使っている自分がすごく高貴な存在かのように思えます笑乾燥せずうるうるになるし、ここ数年でグロスを買ったのはこちらが初めてですが、これにして良かったです！重ね付けとして使うと、その前に使っている口紅などが完全に乾いていないとアプリケーターに色がついてしまって気になるので、そこは気を付けています！今年発売と知らずに買いましたが、すごーくお気に入りです！,発売日：2026/1/1
ディオール ビューティ,Luxury,6,0.6667,カウンターで5色タッチアップしていただいてミンティー購入しました！５つ試してもいいですかと尋ねたら、さすがにBAさんはびびってましたが、快くタッチアップしていただきました！発色がしっかりしてこのアイテムだけで、仕上がる色にするか、重ね付けでニュアンスを楽しむかすごく迷いましたが、ミンティーを持ってる自分が可愛いかな笑って思ってミンティーにしました！BAさんに教えていただいたのですが、ミンティーやスパイシーは時間が経つとピンクになるようで、見た目が可愛すぎるだけじゃなく、より使いやすい設計だなと感動しました。ポーチから出して使っている自分がすごく高貴な存在かのように思えます笑乾燥せずうるうるになるし、ここ数年でグロスを買ったのはこちらが初めてですが、これにして良かったです！重ね付けとして使うと、その前に使っている口紅などが完全に乾いていないとアプリケーターに色がついてしまって気になるので、そこは気を付けています！今年発売と知らずに買いましたが、すごーくお気に入りです！,発売日：2026/1/1
ディオール ビューティ,Luxury,7,1.0,"容量・税込価格：30ml・9,240円 / 50ml・14,520円 / 100ml・20,350円",発売日：2008/7/25 (2025/10/31追加発売)
ディオール ビューティ,Luxury,7,1.0,"容量・税込価格：30ml・9,240円 / 50ml・14,520円 / 100ml・20,350円",発売日：2008/7/25 (2025/10/31追加発売)
ディオール ビューティ,Luxury,6,0.6667,かなりの敏感肌ですが、タカミのリップの上から塗れば刺激を感じることなく、皮むけせずに使えてます。（使用頻度は、週2日程度ですが）ローズウッドは単色で使いますが、ベタベタせずに色もかわいいので気に入っています。もう一色、濃い色味の物を購入予定です。,発売日：2026/1/1
ディオール ビューティ,Luxury,6,0.6667,かなりの敏感肌ですが、タカミのリップの上から塗れば刺激を感じることなく、皮むけせずに使えてます。（使用頻度は、週2日程度ですが）ローズウッドは単色で使いますが、ベタベタせずに色もかわいいので気に入っています。もう一色、濃い色味の物を購入予定です。,発売日：2026/1/1
ディオール ビューティ,Luxury,6,0.6667,アットコスメ様からいただき、使用させていただきました！１日ディズニーで遊んでも崩れない！化粧ノリも良く汚く崩れてこない！！おすすめのお品です*^^*,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,アットコスメ様からいただき、使用させていただきました！１日ディズニーで遊んでも崩れない！化粧ノリも良く汚く崩れてこない！！おすすめのお品です*^^*,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,アットコスメさんからプレゼントでいただきました。旧タイプのモノもお気に入りで愛用していました。それぞれつけ比べてみたのですが、新しい方はみずみずしさが全然違う!!私は毛穴がすごく開いているタイプでみずみずしいタイプのファンデーションは毛穴に埋まらず汚くなってしまうのですが、こちらは毛穴カバーもバッチリでした!(イヴサンローランのファンデはそこがダメでした、、)旧タイプの方ももちろん良かったのですが、更に伸びが良くなり指で簡単に塗り伸ばして、スポンジでポンポン馴染ませて簡単に綺麗なベースメイクが完成できました。ファンデを付けて１日過ごしてみましたが崩れもなく綺麗な肌をキープできました!今はまだ乾燥している時期なので、真夏はどうなのかまだわからないですが、塗った瞬間お気に入りになりました!ただひとつ注意する点としたら、みずみずしくなったおかげで、ポンプを思いっきり押すと結構勢いよく飛び出してくるのでそこだけ注意ですね。 けどそんな事どーでもいいと思うくらい良いと思えるファンデーションです!,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,アットコスメさんからプレゼントでいただきました。旧タイプのモノもお気に入りで愛用していました。それぞれつけ比べてみたのですが、新しい方はみずみずしさが全然違う!!私は毛穴がすごく開いているタイプでみずみずしいタイプのファンデーションは毛穴に埋まらず汚くなってしまうのですが、こちらは毛穴カバーもバッチリでした!(イヴサンローランのファンデはそこがダメでした、、)旧タイプの方ももちろん良かったのですが、更に伸びが良くなり指で簡単に塗り伸ばして、スポンジでポンポン馴染ませて簡単に綺麗なベースメイクが完成できました。ファンデを付けて１日過ごしてみましたが崩れもなく綺麗な肌をキープできました!今はまだ乾燥している時期なので、真夏はどうなのかまだわからないですが、塗った瞬間お気に入りになりました!ただひとつ注意する点としたら、みずみずしくなったおかげで、ポンプを思いっきり押すと結構勢いよく飛び出してくるのでそこだけ注意ですね。 けどそんな事どーでもいいと思うくらい良いと思えるファンデーションです!,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,アットコスメ様のプレゼント企画に当選して、現品をお試しさせていただきました。ありがとうございます。ディオールさんの人気ファンデーションがリニューアルという事で、とても気になっていたので嬉しかったです。以前のものとの比較テクスチャー　かなり緩め色　少し明るめ伸びが良く、かなりの薄づきカバー力は弱めでも、薄膜でフォーカスしてくれます薄いシミなら気にならないくらい1番驚いたのは、ファンデーションを落とした後の肌が、びっくりするほどツルっとした手触りだった事美容成分のなせる技なのか？ここはかなり感動しました全体的に、今流行りのナチュラルにツヤが出て、色んなアラを飛ばしてくれるファンデーションかな、という印象です。私は結構皮脂が出やすい方なので、こちらよりマット系のものの方が良かったかもしれません。マスクにはファンデが付きますが、汚い崩れ方はしません。艶肌好きの方や、乾燥肌の方におすすめ！もうひとつの方も試してみたいです。,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,アットコスメ様のプレゼント企画に当選して、現品をお試しさせていただきました。ありがとうございます。ディオールさんの人気ファンデーションがリニューアルという事で、とても気になっていたので嬉しかったです。以前のものとの比較テクスチャー　かなり緩め色　少し明るめ伸びが良く、かなりの薄づきカバー力は弱めでも、薄膜でフォーカスしてくれます薄いシミなら気にならないくらい1番驚いたのは、ファンデーションを落とした後の肌が、びっくりするほどツルっとした手触りだった事美容成分のなせる技なのか？ここはかなり感動しました全体的に、今流行りのナチュラルにツヤが出て、色んなアラを飛ばしてくれるファンデーションかな、という印象です。私は結構皮脂が出やすい方なので、こちらよりマット系のものの方が良かったかもしれません。マスクにはファンデが付きますが、汚い崩れ方はしません。艶肌好きの方や、乾燥肌の方におすすめ！もうひとつの方も試してみたいです。,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,7,1.0,すごく好きな仕上がりです。これは本当に良い！カバーするのに厚塗り感は少なめ、グロウなだけあって上品な艶があります,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,すごく好きな仕上がりです。これは本当に良い！カバーするのに厚塗り感は少なめ、グロウなだけあって上品な艶があります,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,色つきリップとしても使えて、唇ケアもできるのでとても便利です。肌馴染みが良く使いやすい色で可愛く合わせやすいです！,発売日：2025/1/1 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,色つきリップとしても使えて、唇ケアもできるのでとても便利です。肌馴染みが良く使いやすい色で可愛く合わせやすいです！,発売日：2025/1/1 (2026/1/1追加発売)
ディオール ビューティ,Luxury,5,0.3333,@cosme様よりいただきました！使ってみたかったので嬉しいです。ありがとうございます。カバー力はがっつりあるわけではないのですが、肌の色むらやくすみは飛ばしてくれている感じです。肌が元々きれいな人みたいに見えますw目の下のクマは消えないのでコンシーラー必須。でも伸びがいいのでとても使いやすいです。これからの季節は出番が増えそうです！！,発売日：2026/2/27
ディオール ビューティ,Luxury,5,0.3333,@cosme様よりいただきました！使ってみたかったので嬉しいです。ありがとうございます。カバー力はがっつりあるわけではないのですが、肌の色むらやくすみは飛ばしてくれている感じです。肌が元々きれいな人みたいに見えますw目の下のクマは消えないのでコンシーラー必須。でも伸びがいいのでとても使いやすいです。これからの季節は出番が増えそうです！！,発売日：2026/2/27
ディオール ビューティ,Luxury,5,0.3333,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,5,0.3333,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,1,-1.0,目の下を重点的にアプリケーターで直塗りし、薬指で少し馴染ませます。メイク前に使うとファンデを塗った段階でモロモロが出ます！何回か馴染ませ方を変えて使ってみましたがモロモロよれます！画像は、夜使用して翌朝の状態です。特に擦ったりしていませんが朝起きると日焼けの皮がむけたみたいな状態でポロポロ固まっています、引っ張るとびろーんと剥がれます。膜を張っているのでしょうか？とても肌に浸透しているようには見えません。残量があるので夜だけ使ってみますが、こんなに馴染みの悪いアイクリームは初めてです。効果以前の問題です。,発売日：2026/1/1
ディオール ビューティ,Luxury,1,-1.0,目の下を重点的にアプリケーターで直塗りし、薬指で少し馴染ませます。メイク前に使うとファンデを塗った段階でモロモロが出ます！何回か馴染ませ方を変えて使ってみましたがモロモロよれます！画像は、夜使用して翌朝の状態です。特に擦ったりしていませんが朝起きると日焼けの皮がむけたみたいな状態でポロポロ固まっています、引っ張るとびろーんと剥がれます。膜を張っているのでしょうか？とても肌に浸透しているようには見えません。残量があるので夜だけ使ってみますが、こんなに馴染みの悪いアイクリームは初めてです。効果以前の問題です。,発売日：2026/1/1
ディオール ビューティ,Luxury,7,1.0,"容量・税込価格：30ml・9,460円 / 50ml・15,180円",発売日：2026/1/1
ディオール ビューティ,Luxury,7,1.0,"容量・税込価格：30ml・9,460円 / 50ml・15,180円",発売日：2026/1/1
ディオール ビューティ,Luxury,5,0.3333,とてもキレイなハイライトです。アイシャドウに重ねて使ったりチークブラシで頬につけたりしてます。メイクに合わせて使えるので色々楽しめそうです。,発売日：2025/8/1
ディオール ビューティ,Luxury,5,0.3333,とてもキレイなハイライトです。アイシャドウに重ねて使ったりチークブラシで頬につけたりしてます。メイクに合わせて使えるので色々楽しめそうです。,発売日：2025/8/1
ディオール ビューティ,Luxury,3,-0.3333,"容量・税込価格：1セット・13,750円 / 14g(リフィル)・13,530円 / 14g・16,500円",発売日：2018/1/5 (2023/4/28追加発売)
ディオール ビューティ,Luxury,3,-0.3333,"容量・税込価格：1セット・13,750円 / 14g(リフィル)・13,530円 / 14g・16,500円",発売日：2018/1/5 (2023/4/28追加発売)
ディオール ビューティ,Luxury,5,0.3333,10年くらい愛用しています。すっぴんのときもこれを塗ればちょっとだけ可愛くなれます笑お守りアイテムです。,発売日：2023/1/20 (2025/7/3追加発売)
ディオール ビューティ,Luxury,5,0.3333,10年くらい愛用しています。すっぴんのときもこれを塗ればちょっとだけ可愛くなれます笑お守りアイテムです。,発売日：2023/1/20 (2025/7/3追加発売)
ディオール ビューティ,Luxury,4,0.0,友人からプレゼントでもらいました！とってもとっても良いです。肌に負担なく落とせますし、洗い上がりももっちり。ただ、高価なのでリピするかは、、？,発売日：2021/7/2
ディオール ビューティ,Luxury,4,0.0,友人からプレゼントでもらいました！とってもとっても良いです。肌に負担なく落とせますし、洗い上がりももっちり。ただ、高価なのでリピするかは、、？,発売日：2021/7/2
ディオール ビューティ,Luxury,7,1.0,化粧してから半日経ってもツヤ感がきれいに残っていて感動。カバーカも高く、小鼻の赤みや毛穴も自然にしっかりカバーしてくれます。テクスチャーは軽めで柔らかく、とても伸ばしやすいです。資生堂のブラシで伸ばすと、より均一でなめらかな仕上がりになりました。パウダーを重ねても乾燥せず、時間が経ってもきれいなままで感動です。フィルターをかけたような肌になれました。,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,化粧してから半日経ってもツヤ感がきれいに残っていて感動。カバーカも高く、小鼻の赤みや毛穴も自然にしっかりカバーしてくれます。テクスチャーは軽めで柔らかく、とても伸ばしやすいです。資生堂のブラシで伸ばすと、より均一でなめらかな仕上がりになりました。パウダーを重ねても乾燥せず、時間が経ってもきれいなままで感動です。フィルターをかけたような肌になれました。,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,旧タイプを使用していましたが、リニューアルされたのでグロウタイプと両方購入しました！こちらの方は驚きました。毛穴が本当になくなります！！塗りすぎると厚塗り感はあるかな？とは思いますが、スポンジでのばすとそこまで気にならず毛穴マジックが起こりました。これはとても良いです◎,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,旧タイプを使用していましたが、リニューアルされたのでグロウタイプと両方購入しました！こちらの方は驚きました。毛穴が本当になくなります！！塗りすぎると厚塗り感はあるかな？とは思いますが、スポンジでのばすとそこまで気にならず毛穴マジックが起こりました。これはとても良いです◎,発売日：2026/2/27
ディオール ビューティ,Luxury,5,0.3333,リニューアル前のものをずっと使っていて、今回新しく出たので購入してみました！伸びがとても良いですね！！崩れやすさは若干変わったかな？とは思いますが、肌なじみはよく気に入っています◎,発売日：2026/2/27
ディオール ビューティ,Luxury,5,0.3333,リニューアル前のものをずっと使っていて、今回新しく出たので購入してみました！伸びがとても良いですね！！崩れやすさは若干変わったかな？とは思いますが、肌なじみはよく気に入っています◎,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,アットコスメ様からいただきました。ありがとうございました！ブルベ冬色白なので、1Nは少し暗かったです。下地はエレガンスイエローを使っています。今の時期だからか、乾燥崩れから毛穴落ちしました。塗りたてはとても綺麗だったので、夏には良くなるかと期待しています！カバーは前のタイプより弱いです。,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,アットコスメ様からいただきました。ありがとうございました！ブルベ冬色白なので、1Nは少し暗かったです。下地はエレガンスイエローを使っています。今の時期だからか、乾燥崩れから毛穴落ちしました。塗りたてはとても綺麗だったので、夏には良くなるかと期待しています！カバーは前のタイプより弱いです。,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,ディオールのリップオイル、やっと購入！アディクトグロスを愛用していましたがより保湿効果とこのクリア感。パケの可愛さに乗り換え。色は077ロージーキャンディにしました。手持ちのリップどんな色にでも合わせやすく汎用性高いのでデイリーポーチに常備しています。,発売日：2026/1/1
ディオール ビューティ,Luxury,4,0.0,ディオールのリップオイル、やっと購入！アディクトグロスを愛用していましたがより保湿効果とこのクリア感。パケの可愛さに乗り換え。色は077ロージーキャンディにしました。手持ちのリップどんな色にでも合わせやすく汎用性高いのでデイリーポーチに常備しています。,発売日：2026/1/1
ディオール ビューティ,Luxury,4,0.0,プレゼントに当選しました！崩れにくいのはもちろん、艶もとっても綺麗で手で塗ってもスポンジで塗っても綺麗に仕上がります！ただ1Nが私には少し暗くて、1つ上の明るいカラーを買おうか迷います（ ; ; ）,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,プレゼントに当選しました！崩れにくいのはもちろん、艶もとっても綺麗で手で塗ってもスポンジで塗っても綺麗に仕上がります！ただ1Nが私には少し暗くて、1つ上の明るいカラーを買おうか迷います（ ; ; ）,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,とても綺麗にカバーしてくれます！コンシーラー要らなくなりました。毛穴もきれいに隠してくれてとても気に入っています。リピ確です！！,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,とても綺麗にカバーしてくれます！コンシーラー要らなくなりました。毛穴もきれいに隠してくれてとても気に入っています。リピ確です！！,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,資生堂エッセンス スキングロウ 220を溺愛中です。ディオール フォーエバー フルイド スキングロウは旧作では1Nが少しだけ暗かった為、1Nと0Nを混ぜて使用してました。新発売され0.5Nを購入しようと検討していたところアットコスメ様よりプレゼント当選しました。ありがとうございます。化粧下地→クレド コレクチュールnの後TゾーンのみプラダのクッションファンデーションLN5を使用し、頬にディオールファンデーションを使用しています。(顔の中心が自然で明るくなるのでこの組み合わせの使い方を気に入ってます)1N使用ですが、夕方までくすまず綺麗でした。資生堂エッセンス スキングロウと比べるとこちらのディオールの方がピタッと密着して崩れない、よれないです。艶感や毛穴の見せ方は資生堂エッセンス スキングロウの方が綺麗ですが、これからの季節を考えるとディオールの方が崩れないと思います。春夏はディオールの使用頻度高めになりそうです。私の開き毛穴、たるみ毛穴にはりつかず、(私の毛穴は綺麗に隠れることはないので)綺麗に毛穴を見せてくれるファンデーションが大好きなんですが、資生堂エッセンス スキングロウに続き新作もお気に入りのファンデーションになりました。,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,資生堂エッセンス スキングロウ 220を溺愛中です。ディオール フォーエバー フルイド スキングロウは旧作では1Nが少しだけ暗かった為、1Nと0Nを混ぜて使用してました。新発売され0.5Nを購入しようと検討していたところアットコスメ様よりプレゼント当選しました。ありがとうございます。化粧下地→クレド コレクチュールnの後TゾーンのみプラダのクッションファンデーションLN5を使用し、頬にディオールファンデーションを使用しています。(顔の中心が自然で明るくなるのでこの組み合わせの使い方を気に入ってます)1N使用ですが、夕方までくすまず綺麗でした。資生堂エッセンス スキングロウと比べるとこちらのディオールの方がピタッと密着して崩れない、よれないです。艶感や毛穴の見せ方は資生堂エッセンス スキングロウの方が綺麗ですが、これからの季節を考えるとディオールの方が崩れないと思います。春夏はディオールの使用頻度高めになりそうです。私の開き毛穴、たるみ毛穴にはりつかず、(私の毛穴は綺麗に隠れることはないので)綺麗に毛穴を見せてくれるファンデーションが大好きなんですが、資生堂エッセンス スキングロウに続き新作もお気に入りのファンデーションになりました。,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,アットコスメさんからプレゼントの当選品としていただきました。普段は標準色より明るめ、ピンクオークル系を使ってる私には1Nは少し暗い色味に感じます。パウダーを使ってトーンアップしています。程よく伸びてピタッと肌に密着するような塗り心地。 1プッシュだと余るため半プッシュくらいを使用しています。崩れにくく肌が長時間綺麗なままなのがいいです！色んな下地と組み合わせて使ってみたいと思います。,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,アットコスメさんからプレゼントの当選品としていただきました。普段は標準色より明るめ、ピンクオークル系を使ってる私には1Nは少し暗い色味に感じます。パウダーを使ってトーンアップしています。程よく伸びてピタッと肌に密着するような塗り心地。 1プッシュだと余るため半プッシュくらいを使用しています。崩れにくく肌が長時間綺麗なままなのがいいです！色んな下地と組み合わせて使ってみたいと思います。,発売日：2026/2/27
ディオール ビューティ,Luxury,5,0.3333,ずっと欠品していてなかなか買えず、オンラインにあったので購入しました！スルッと細身のリップで塗りやすく使いやすい。私のくちびるに合っているのか皮向けもしないです。落ち方も綺麗だし、好きです。カラーも120は可愛い落ち着いたピンクで顔色も明るくなって良き無くなったらリピート決定な口紅です！,発売日：2025/9/19
ディオール ビューティ,Luxury,5,0.3333,ずっと欠品していてなかなか買えず、オンラインにあったので購入しました！スルッと細身のリップで塗りやすく使いやすい。私のくちびるに合っているのか皮向けもしないです。落ち方も綺麗だし、好きです。カラーも120は可愛い落ち着いたピンクで顔色も明るくなって良き無くなったらリピート決定な口紅です！,発売日：2025/9/19
ディオール ビューティ,Luxury,3,-0.3333,"容量・税込価格：11ml・5,940円 / 11ml・6,270円 / 11ml・- / -・5,940円",発売日：2024/3/1 (2026/1/1追加発売)
ディオール ビューティ,Luxury,3,-0.3333,"容量・税込価格：11ml・5,940円 / 11ml・6,270円 / 11ml・- / -・5,940円",発売日：2024/3/1 (2026/1/1追加発売)
ディオール ビューティ,Luxury,7,1.0,高級なファンデを使えるなんて、素晴らしいことです！ありがとうございます！のび、馴染む、匂いも良いです！,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,高級なファンデを使えるなんて、素晴らしいことです！ありがとうございます！のび、馴染む、匂いも良いです！,発売日：2026/2/27
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,7,1.0,昨日購入し、今日さっそく使い口コミしてます。ほんとはマット肌が好きだけど、大好きな小田切ヒロさんがYouTubeで紹介しているのを見て、グロウの方を購入。ファンデーションを付けてツヤ感がとてもキレイ。そして夕方まで崩れにくく、お肌キレイ。感動です。買ってよかった夏、暑くなって汗かく季節用にウェアを買おうと思います。,発売日：2026/2/27
ディオール ビューティ,Luxury,7,1.0,昨日購入し、今日さっそく使い口コミしてます。ほんとはマット肌が好きだけど、大好きな小田切ヒロさんがYouTubeで紹介しているのを見て、グロウの方を購入。ファンデーションを付けてツヤ感がとてもキレイ。そして夕方まで崩れにくく、お肌キレイ。感動です。買ってよかった夏、暑くなって汗かく季節用にウェアを買おうと思います。,発売日：2026/2/27
ディオール ビューティ,Luxury,4,0.0,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,4,0.0,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ディオール ビューティ,Luxury,6,0.6667,"容量・税込価格：30ml・17,270円 / 50ml・23,320円 / 75ml・27,940円",発売日：2025/1/10 (2026/1/1追加発売)
ゲラン,Luxury,7,1.0,限定のチェリーブロッサムに一目惚れして購入しました！めちゃくちゃ可愛いです(o^^o)リップのお直しタイムがウキウキです♪心から買って良かったです！,発売日：2024/7/15
ゲラン,Luxury,7,1.0,限定のチェリーブロッサムに一目惚れして購入しました！めちゃくちゃ可愛いです(o^^o)リップのお直しタイムがウキウキです♪心から買って良かったです！,発売日：2024/7/15
ゲラン,Luxury,7,1.0,"容量・税込価格：15mL・8,140円 / 30mL・14,300円 / 50mL・19,800円",発売日：2025/2/1
ゲラン,Luxury,7,1.0,"容量・税込価格：15mL・8,140円 / 30mL・14,300円 / 50mL・19,800円",発売日：2025/2/1
ゲラン,Luxury,6,0.6667,"容量・税込価格：15mL・8,140円 / 30mL・14,300円 / 50mL・19,800円",発売日：2025/2/1
ゲラン,Luxury,6,0.6667,"容量・税込価格：15mL・8,140円 / 30mL・14,300円 / 50mL・19,800円",発売日：2025/2/1
ゲラン,Luxury,4,0.0,"容量・税込価格：15mL・8,140円 / 30mL・14,300円 / 50mL・19,800円",発売日：2025/2/1
ゲラン,Luxury,4,0.0,"容量・税込価格：15mL・8,140円 / 30mL・14,300円 / 50mL・19,800円",発売日：2025/2/1
ゲラン,Luxury,6,0.6667,"容量・税込価格：15mL・8,140円 / 30mL・14,300円 / 50mL・19,800円",発売日：2025/2/1
